,Country,Agricultural land  % of land area 2000-02,Agricultural land  % of land area 2014-16,Agricultural land  % irrigated 2014-16,Average annual precipitation  millimeters 2014,Land under cereal production  hectares thousands 2000-02,Land under cereal production  hectares thousands 2014-16,Fertilizer consumption  % of fertilizer production 2014-16,Fertilizer consumption  kilograms per hectare of arable land 2014-16,Agricultural employment  % of total employment 2000-02,Agricultural employment  % of total employment 2014-16,Agricultural machinery tractors per 100 sq. km of arable land 2000,Agricultural machinery tractors per 100 sq. km of arable land 2009,Exposure to impact Land area where elevation is below 5 meters % of land area 2010,Exposure to impact Population living in areas where elevation is below 5 meters % of total population 2010,"Exposure to impact Population affected by droughts, floods, and extreme temperatures average annual; % of total population 2009",Exposure to impact Urban land area where elevation is below 5 meters % of urban land area 2010,Exposure to impact Rural population living in areas where elevation is below 5 meters % of rural population 2010,Exposure to impact Rural land area where elevation is below 5 meters % of rural land area 2010,Exposure to impact Urban population living in areas where elevation is below 5 meters % of urban population 2010,"Resilience Disaster risk reduction progress score 1, worst to 5,best 2011",Net energy imports  % of energy use 1990,Net energy imports  % of energy use 2015,GDP per unit of energy use  2011 PPP $ per kilogram of oil equivalent 1990,GDP per unit of energy use  2011 PPP $ per kilogram of oil equivalent 2015,Carbon dioxide emissions Total thousand metric tons 1990,Carbon dioxide emissions Total thousand metric tons 2014,Carbon dioxide emissions Carbon intensity kilograms per kilograms of oil equivalent energy use 1990,Carbon dioxide emissions Carbon intensity kilograms per kilograms of oil equivalent energy use 2014,Carbon dioxide emissions per capita metric tons 1990,Carbon dioxide emissions per capita metric tons 2014,Carbon dioxide emissions  kilograms per 2011 PPP $ of GDP 1990,Carbon dioxide emissions  kilograms per 2011 PPP $ of GDP 2014,Access to electricity  % of population 2000,Access to electricity  % of population 2016,Access to electricity  % of urban population 2016,Access to electricity  % of rural population 2016,Access to clean fuels and technologies for cooking  % of population 2000,Access to clean fuels and technologies for cooking  % of population 2016,Renewable energy consumption  % of total final energy consumption 2000,Renewable energy consumption  % of total final energy consumption 2015,Renewable electricity output  % of total electricity output 2000,Renewable electricity output  % of total electricity output 2015,Annual freshwater withdrawals Flows billion cu. m 2014,Annual freshwater withdrawals  billion cu. m 2014,Annual freshwater withdrawals  % of internal resources 2014,Annual freshwater withdrawals  % for agriculture 2015,Annual freshwater withdrawals  % for industry 2014,Water productivity  % of domestic 2015,People using at least basic drinking water services GDP/water use 2010 $ per cu. m 2015,People using at least basic drinking water services Urban % of urban population 2018,People using at least basic drinking water services Rural % of Rural population 2018,Total greenhouse gas emissions  % change 1990-2012,Methane emissions  thousand metric tons of carbon dioxide equivalent 2012,Methane emissions  % change 1990-2012,Methane emissions From energy processes % of total 2008,Methane emissions Agricultural % of total 2008,Nitrous oxide emissions  thousand metric tons of carbon dioxide equivalent 2012,Nitrous oxide emissions  % change 1990-2012,Nitrous oxide emissions From energy processes % of total 2008,Nitrous oxide emissions Agricultural % of total 2008,Other greenhouse gas emissions  thousand metric tons of carbon dioxide equivalent 2012,Other greenhouse gas emissions  % change 1990-2012,Prevalence of smoking Male % of adults 2016,Prevalence of smoking female % of adults 2016,"Incidence of tuberculosis  per 100,000 people 2018",Prevalence of diabetes  % of population ages 20 to 79 2019,"Incidence of HIV Total per 1,000 uninfected population ages 15-49 2018",Prevalence of HIV Total % of population ages 15-49 2018,Prevalence of HIV Women's share of population ages 15+ living with HIV % 2018,"Prevalence of HIV Youth, Male % of population ages 15-24 2018","Prevalence of HIV Youth, Female % of population ages 15-24 2018",Antiretroviral therapy coverage  % of people living with HIV 2018,"Cause of death Communicable diseases and maternal, prenatal, and nutrition conditions % of population 2016",Cause of death Non-communicable diseases % of population 2016,Cause of death Injuries % of population 2016,Health expenditure Current % of GDP 2016,Health expenditure Public % of current 2016,Health expenditure Out of pocket % of current 2016,Health expenditure per capita $ 2016,Health expenditure per capita current PPP $ 2016,External health expenditure (% of current health expenditure)   2016,"Health workers Physicians per 1,000 people 2009-18","Health workers Nurses and midwives per 1,000 people 2009-18","Specialist surgical workforce  per 100,000 population 2008-18",Completeness of birth registration  % 2009-18,Completeness of death registration  % 2008-16,Rural population  % of total 2000,Rural population  % of total 2018,Rural population growth (annual %)   2018,Land area  sq. km thousands 2016,Land use Forest area % of land area 2000,Land use Forest area % of land area 2016,Land use Permanent cropland % of land area 2000,Land use Permanent cropland % of land area 2016,Land use Arable land % of land area 2000,Land use Arable land % of land area 2016,Arable land  hectares per person 2000,Arable land  hectares per person 2016,People using  safely managed drinking water services  % of population 2017,People using  safely managed sanitation services  % of population 2017,Access to electricity  % of population 2017,Renewable energy consumption  % of total final energy consumption 2015.1,Expenditures for R&D  % of GDP 2015,Urban population living in slums  % of urban population 2014,Ambient PM2.5 air pollution mean annual exposure micrograms per cubic meter 2016,Adjusted net savings  % of GNI 2017,Carbon dioxide emissions per capita metric tons 2014.1,Nationally protected terrestrial and marine areas  % of total territorial area 2018,"Intentional homicides Combined source estimates per 100,000 people 2015",Internet use Individuals using the Internet % of population 2017
135,Namibia,47.0,47.0,0.0,285.0,325.0,293.7,0.0,26.1,30.9,20.1,0.0,0.0,0.2,1.1,3.4,0.0,0.1,0.2,0.9,0.0,55.0,74.0,12.7,12.6,40.0,0.0,1.5,2.1,0.0,1.7,0.0,0.2,36.5,50.9,76.3,27.5,32.5,42.2,33.5,26.5,99.2,97.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,96.4,69.2,62.3,0.0,18.2,6.3,82.1,0.0,28.0,13.3,76.4,0.0,0.0,38.0,10.0,151.0,7.2,0.05,0.1,40.0,0.1,0.1,56.0,25.0,66.0,9.0,6.3,18.6,55.4,45.5,156.0,11.7,0.7,2.7,3.0,56.2,0.0,68.0,50.0,-0.2,823.3,9.8,8.3,0.0,0.0,1.0,1.0,0.45,0.34,0.0,0.0,52.5,26.5,0.3,33.2,25.6,4.5,1.7,23.2,17.1,51.0
136,Nepal,30.0,29.0,0.0,0.0,0.0,0.0,0.0,74.1,75.5,71.1,111.7,111.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.8,5.0,17.0,3.9,5.5,634.0,0.0,0.1,0.7,0.0,0.3,0.0,0.1,27.2,90.7,94.5,89.8,14.9,27.6,88.3,85.3,98.4,100.0,198.2,9.5,4.8,98.0,0.0,2.0,1.0,89.1,88.7,-12.7,0.0,-36.9,26.5,46.5,0.0,-50.2,8.1,60.5,0.0,-67.4,27.0,24.0,5.0,5.4,0.05,0.2,17.0,0.1,0.1,83.0,5.0,90.0,5.0,10.4,81.0,11.5,0.0,0.0,0.0,3.5,11.1,49.0,100.0,100.0,87.0,80.0,1.2,143.4,27.2,25.4,0.8,1.5,16.4,14.7,0.1,0.08,27.2,0.0,95.5,85.3,0.0,54.3,98.1,38.1,0.3,23.6,2.2,34.0
137,Netherlands,58.0,53.0,11.2,778.0,226.3,174.3,12.9,288.9,2.9,2.3,0.0,0.0,55.6,58.5,0.0,22.6,9.6,32.9,48.9,0.0,8.0,35.0,7.4,11.1,0.0,0.0,2.4,2.3,10.6,9.9,0.3,0.2,100.0,100.0,100.0,100.0,100.0,100.0,1.8,5.9,3.3,12.4,11.0,10.7,97.5,1.0,88.0,11.0,79.0,100.0,100.0,11.5,215.0,6.7,1.9,73.2,98.0,-5.9,5.7,75.9,0.0,0.0,0.0,0.0,15.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,-4.2,33.7,10.7,11.2,1.0,1.1,27.0,30.5,0.06,0.06,100.0,97.5,100.0,5.9,2.0,0.0,12.0,18.4,9.9,21.2,0.6,93.2
138,New Caledonia,14.0,10.0,0.0,0.0,1.1,1.3,0.0,238.1,4.2,2.6,0.0,0.0,2.9,14.0,0.0,0.1,5.8,2.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,16.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,7.2,4.8,27.3,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,7.4,4.1,91.0,0.0,13.0,2.3,95.1,0.0,-68.5,17.0,15.0,7.0,6.2,0.06,0.1,16.0,0.1,0.1,73.0,5.0,90.0,6.0,9.2,78.7,13.6,0.0,0.0,0.0,3.0,11.0,43.0,100.0,100.0,38.0,29.0,-0.1,18.3,45.9,45.9,0.2,0.2,0.4,0.3,0.03,0.02,96.7,0.0,100.0,4.8,0.0,0.0,0.0,0.0,16.0,96.0,0.0,82.0
139,New Zealand,46.0,40.0,6.5,0.0,149.7,130.8,338.1,0.0,8.8,6.5,0.0,0.0,0.9,4.2,0.0,0.1,1.0,0.8,3.3,3.8,10.0,19.0,6.2,7.9,0.0,0.0,1.8,1.7,7.1,7.7,0.3,0.2,100.0,100.0,100.0,100.0,100.0,100.0,29.0,30.8,71.5,80.1,327.0,5.2,1.6,62.0,23.0,16.0,28.0,100.0,100.0,59.0,0.0,34.9,6.8,73.7,0.0,12.8,3.2,87.4,0.0,185.2,0.0,0.0,41.0,11.4,0.1,0.2,33.0,0.1,0.1,53.0,11.0,76.0,13.0,8.7,61.3,32.2,188.2,484.5,4.6,1.0,1.6,15.5,85.0,68.0,14.0,13.0,1.4,263.3,38.5,38.6,0.2,0.3,5.7,2.2,0.39,0.12,100.0,88.7,100.0,30.8,1.2,0.0,6.0,13.9,7.7,30.5,1.0,90.8
140,Nicaragua,44.0,42.0,0.0,0.0,525.8,482.5,0.0,61.5,30.6,31.2,15.4,0.0,3.0,0.9,0.8,0.0,0.6,3.0,0.3,3.8,30.0,41.0,6.1,7.9,0.0,0.0,1.3,1.3,0.6,0.8,0.2,0.2,72.8,85.2,99.4,65.6,34.1,52.3,58.4,48.2,21.4,50.1,156.2,1.5,1.0,77.0,5.0,19.0,6.0,97.6,59.1,65.4,0.0,53.7,29.7,47.6,0.0,20.0,10.4,78.6,402.0,0.0,15.0,0.0,87.0,2.4,0.1,0.3,51.0,0.1,0.1,54.0,63.0,27.0,10.0,6.2,24.3,58.5,22.7,61.4,13.0,0.1,0.3,0.4,63.9,0.0,45.0,41.0,0.7,120.3,31.7,25.9,1.9,2.4,15.9,12.5,0.38,0.24,51.6,0.0,86.8,48.2,0.1,0.0,17.7,14.4,0.8,15.5,8.6,27.9
141,Niger,30.0,36.0,0.0,151.0,0.0,0.0,0.0,0.4,78.4,76.2,0.1,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,6.0,733.0,0.0,0.0,0.7,0.1,0.1,0.1,0.1,6.5,18.9,65.4,9.8,1.0,1.9,87.7,78.9,0.0,0.8,3.5,1.0,28.1,0.0,3.0,0.0,0.0,84.3,43.6,84.4,0.0,37.7,41.4,41.6,0.0,85.7,5.2,80.4,0.0,713.0,11.0,1.0,219.0,3.1,1.02,1.5,57.0,0.5,0.8,53.0,63.0,29.0,8.0,3.6,13.0,75.2,79.3,213.7,9.8,0.4,1.5,1.4,47.0,0.0,84.0,84.0,3.7,0.0,1.0,0.9,0.0,0.1,11.0,13.3,1.23,0.81,0.0,9.6,20.0,78.9,0.0,70.1,87.7,5.0,0.1,17.3,4.4,10.2
142,Nigeria,78.0,78.0,0.0,0.0,0.0,0.0,159.0,5.5,48.3,36.9,5.5,6.7,0.4,2.7,0.1,0.0,0.7,0.4,2.0,4.0,-120.0,-93.0,4.8,7.4,0.0,0.0,0.6,0.7,0.4,0.5,0.1,0.1,42.7,59.3,86.0,34.0,0.8,4.9,86.2,86.6,38.2,18.2,221.0,12.5,5.6,44.0,16.0,40.0,29.0,87.5,55.6,144.1,12.0,158.3,0.0,0.0,0.0,-62.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.3,0.04,0.1,12.0,0.1,0.1,54.0,2.0,95.0,3.0,6.3,63.6,35.4,327.8,934.6,0.7,2.9,3.8,61.2,100.0,100.0,65.0,50.0,0.9,910.8,14.4,7.2,6.6,7.1,38.4,37.3,0.29,0.18,20.1,26.7,54.4,86.6,0.0,50.2,71.4,1.4,0.5,11.6,0.0,42.0
143,Northern Mariana Islands,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,990.0,3.1,1.9,0.0,0.1,1.6,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8,0.0,15.3,76.3,11.8,0.0,-40.1,8.0,47.0,0.0,-81.3,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,-0.5,0.5,69.5,63.8,2.2,2.2,2.2,2.2,0.02,0.02,90.2,0.0,100.0,0.0,0.0,0.0,9.9,0.0,0.0,33.2,0.0,0.0
144,Norway,3.0,3.0,3.3,0.0,327.0,285.5,23.5,203.9,3.9,2.1,0.0,0.0,2.0,3.9,0.0,0.3,1.6,1.7,2.3,3.8,-467.0,-581.0,8.6,11.0,0.0,0.0,1.5,1.7,7.4,9.3,0.2,0.1,100.0,100.0,100.0,100.0,100.0,100.0,60.2,57.8,99.7,97.7,382.0,3.0,0.8,28.0,41.0,31.0,142.0,100.0,100.0,75.9,0.0,173.3,92.8,3.5,0.0,195.3,13.3,58.5,0.0,-97.3,21.0,20.0,4.0,5.3,0.04,0.1,28.0,0.1,0.1,82.0,7.0,87.0,6.0,10.5,85.1,14.5,0.0,0.0,0.0,4.6,18.1,67.2,100.0,100.0,24.0,18.0,-1.4,365.1,33.2,33.2,0.0,0.0,2.4,2.2,0.2,0.15,98.3,76.3,100.0,57.8,1.9,0.0,7.0,16.9,9.3,5.1,0.5,96.4
145,Oman,4.0,5.0,5.9,125.0,6.6,4.9,275.4,468.1,6.9,4.8,58.1,58.1,0.8,5.7,0.0,0.1,0.8,0.7,4.8,0.0,-808.0,-206.0,15.1,6.6,0.0,0.0,2.7,2.5,6.3,15.2,0.2,0.4,0.0,100.0,100.0,100.0,84.6,95.2,0.0,0.0,0.0,0.0,1.4,0.0,84.7,0.0,0.0,0.0,0.0,94.7,77.9,114.3,0.0,74.4,25.2,62.3,0.0,66.2,12.6,75.3,0.0,6.1,16.0,1.0,6.0,10.1,0.1,0.2,30.0,0.1,0.1,41.0,11.0,72.0,18.0,4.3,89.1,5.9,648.3,0.0,0.0,2.0,4.3,30.5,100.0,87.0,28.0,15.0,-2.7,309.5,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,90.3,0.0,100.0,0.0,0.2,0.0,41.8,-11.3,15.2,1.0,0.4,80.2
146,Pakistan,48.0,48.0,50.5,494.0,0.0,0.0,123.5,144.3,42.3,42.3,105.2,105.2,1.5,1.1,1.1,0.0,0.4,1.5,0.6,3.5,20.0,24.0,7.7,9.4,0.0,0.0,1.6,1.9,0.6,0.9,0.2,0.2,70.4,71.4,99.9,55.3,22.6,43.3,51.0,46.5,25.2,31.4,55.0,183.5,333.6,94.0,1.0,5.0,1.0,94.2,89.9,0.0,1.0,20.1,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,37.0,3.0,265.0,19.9,0.2,0.1,30.0,0.1,0.1,10.0,35.0,58.0,7.0,2.8,27.9,65.2,39.6,144.1,4.1,1.0,0.5,5.5,42.2,0.0,67.0,63.0,1.7,770.9,2.7,1.9,0.9,1.0,40.3,40.3,0.22,0.15,35.3,0.0,70.8,46.5,0.2,45.5,58.6,12.7,0.9,9.8,5.0,15.5
147,Palau,11.0,11.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,0.0,0.1,2.4,1.9,1.1,0.0,0.0,0.0,0.0,0.0,235.0,260.0,3.2,0.0,15.6,14.8,0.0,1.0,0.0,100.0,100.0,100.0,64.4,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,138.4,0.0,22.0,4.0,78.6,0.0,37.6,5.4,78.9,0.0,-69.2,23.0,8.0,109.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,59.8,14.5,0.0,0.0,15.4,1.2,5.3,0.0,0.0,0.0,30.0,20.0,-2.2,0.5,86.1,87.6,4.3,4.3,2.2,2.2,0.05,0.06,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,14.8,82.9,0.0,0.0
148,Panama,30.0,30.0,0.0,0.0,168.9,139.0,0.0,49.1,17.4,15.4,147.2,147.2,1.7,3.0,0.2,0.1,1.4,1.6,1.6,3.0,59.0,81.0,13.0,18.6,0.0,0.0,1.9,2.1,1.1,2.3,0.1,0.1,81.4,96.8,99.6,91.2,78.7,89.0,34.4,21.2,70.4,65.3,136.6,1.0,0.8,43.0,1.0,56.0,28.0,98.1,92.9,-62.4,0.0,-11.6,45.6,15.0,0.0,-36.0,9.4,19.6,806.0,-90.3,10.0,2.0,52.0,7.7,0.6,0.9,30.0,0.2,0.1,54.0,16.0,75.0,10.0,7.3,65.6,27.4,0.0,0.0,0.7,1.6,1.4,26.2,96.0,90.0,38.0,32.0,0.6,74.3,65.5,61.9,2.0,2.5,7.4,7.6,0.18,0.14,0.0,0.0,100.0,21.2,0.1,25.8,11.5,25.3,2.3,5.2,11.9,57.9
149,Papua New Guinea,2.0,3.0,0.0,0.0,3.2,3.9,0.0,112.1,73.1,68.0,58.9,0.0,0.5,0.5,0.7,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.2,0.2,11.2,49.4,79.3,44.9,6.8,13.4,66.4,52.5,47.1,34.5,801.0,0.4,0.0,0.0,43.0,0.0,0.0,85.8,34.6,-20.3,0.0,4.8,12.3,78.4,0.0,4.4,2.5,87.5,0.0,-45.3,49.0,24.0,432.0,17.9,0.4,0.8,58.0,0.2,0.3,65.0,36.0,56.0,8.0,2.0,70.0,7.9,55.2,92.3,22.1,0.1,0.5,2.3,0.0,0.0,87.0,87.0,1.9,452.9,74.2,74.1,1.4,1.5,0.5,0.7,0.04,0.04,0.0,0.0,54.4,52.5,0.0,0.0,12.6,0.0,0.8,0.7,0.0,11.2
150,Paraguay,49.0,55.0,0.0,0.0,741.0,0.0,0.0,110.3,33.8,21.3,70.0,68.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,3.8,-49.0,-37.0,10.9,13.9,0.0,0.0,0.7,1.1,0.5,0.9,0.1,0.1,89.2,98.4,99.9,96.1,44.5,66.2,70.4,61.7,100.0,100.0,117.0,2.4,2.1,79.0,6.0,15.0,12.0,99.9,99.2,25.6,0.0,42.3,13.0,65.9,0.0,51.1,3.0,84.6,-883.0,-70.7,22.0,5.0,43.0,9.6,0.3,0.5,31.0,0.2,0.2,40.0,14.0,74.0,12.0,8.0,51.6,37.9,327.2,767.8,0.0,1.4,1.2,20.5,69.0,81.0,45.0,38.0,0.5,397.3,48.7,37.7,0.2,0.2,7.6,12.1,0.57,0.71,63.9,58.5,99.3,61.7,0.1,0.0,11.6,14.5,0.9,14.3,9.3,61.1
151,Peru,18.0,19.0,0.0,0.0,0.0,0.0,38.8,127.7,34.2,28.4,35.3,0.0,0.3,0.9,2.0,0.0,0.3,0.3,0.7,3.0,-9.0,-15.0,11.9,15.0,0.0,0.0,2.2,2.6,1.0,2.1,0.2,0.2,72.5,94.2,98.9,78.0,35.3,75.1,32.2,25.5,82.0,52.7,0.0,13.6,0.8,89.0,2.0,9.0,10.0,95.6,75.6,73.6,0.0,37.6,10.5,62.7,0.0,29.1,6.1,76.4,0.0,-15.4,0.0,5.0,123.0,6.6,0.2,0.3,23.0,0.1,0.1,73.0,20.0,69.0,11.0,5.1,64.1,28.3,316.4,681.0,0.3,1.3,1.4,42.9,98.0,69.0,27.0,22.0,0.9,0.0,59.5,57.7,0.7,1.1,3.4,2.7,0.17,0.11,50.4,42.8,96.4,25.5,0.1,34.2,25.5,7.1,2.1,13.1,7.2,48.7
152,Philippines,37.0,42.0,0.0,0.0,0.0,0.0,0.0,157.4,37.0,27.0,116.8,116.8,2.6,5.7,0.8,0.3,3.3,2.4,2.4,0.0,40.0,46.0,8.7,13.8,0.0,0.0,1.5,2.2,0.7,1.1,0.2,0.2,74.8,92.3,96.6,88.6,36.3,43.2,34.8,27.5,42.9,25.4,479.0,81.6,17.0,82.0,10.0,8.0,2.0,97.7,90.0,-12.5,0.0,-39.5,63.0,23.6,0.0,-8.6,13.7,59.4,0.0,-89.8,41.0,8.0,554.0,7.1,0.24,0.1,6.0,0.3,0.1,44.0,25.0,67.0,8.0,4.4,31.5,53.9,129.4,342.3,2.2,1.3,0.2,9.6,91.8,90.0,54.0,53.0,1.0,298.2,23.6,27.8,15.8,17.9,16.9,18.7,0.06,0.05,46.7,51.6,93.0,27.5,0.2,38.3,18.2,28.5,1.1,3.1,9.5,60.1
153,Poland,55.0,47.0,0.9,600.0,0.0,0.0,94.9,172.8,19.6,10.6,933.8,0.0,1.2,1.7,0.0,0.2,0.6,0.9,1.1,3.3,-1.0,29.0,3.8,10.2,0.0,0.0,3.6,3.0,9.7,7.5,0.9,0.3,100.0,100.0,100.0,100.0,100.0,100.0,6.9,11.9,1.6,13.8,53.6,11.5,21.4,10.0,0.0,0.0,45.0,99.8,99.5,24.6,0.0,31.5,12.7,33.8,0.0,-18.9,11.0,55.0,0.0,0.0,33.0,23.0,16.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,6.5,69.7,22.9,809.0,0.0,0.2,2.4,5.7,67.9,100.0,100.0,38.0,40.0,0.1,306.2,29.6,30.9,1.1,1.3,45.7,35.3,0.37,0.28,99.2,93.3,100.0,11.9,1.0,0.0,21.0,10.6,7.5,38.1,0.8,76.0
154,Portugal,42.0,39.0,13.1,854.0,514.9,257.3,400.3,199.4,12.6,6.9,970.2,0.0,1.4,3.6,0.0,0.6,1.3,0.8,2.4,0.0,80.0,77.0,12.0,12.5,0.0,0.0,2.5,2.1,4.2,4.3,0.2,0.2,100.0,100.0,100.0,100.0,100.0,100.0,20.1,27.2,29.7,47.5,38.0,9.1,24.1,0.0,0.0,11.0,26.0,100.0,99.7,12.0,0.0,31.9,0.0,21.5,220.0,-33.2,0.1,96.0,-4.0,-98.2,30.0,16.0,24.0,9.8,0.1,0.5,29.0,0.1,0.1,90.0,10.0,86.0,4.0,9.1,66.4,27.8,0.0,0.0,0.0,3.3,6.4,86.1,100.0,100.0,46.0,35.0,-1.8,91.6,36.5,34.6,8.6,8.3,19.1,10.7,0.17,0.09,95.3,84.7,100.0,27.2,1.2,0.0,8.1,3.4,4.3,16.9,1.0,73.8
155,Puerto Rico,25.0,22.0,0.0,0.0,0.2,0.1,0.0,0.0,2.0,1.4,501.2,501.5,5.7,8.9,0.0,4.8,0.5,0.9,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.7,1.8,0.7,1.8,7.1,1.0,14.3,2.0,76.0,23.0,97.0,0.0,0.0,369.3,0.0,834.7,97.6,0.4,339.0,-74.7,28.1,19.6,0.0,0.0,0.0,0.0,1.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,-3.8,8.9,50.7,56.3,4.7,5.6,6.7,6.9,0.02,0.02,94.1,32.5,100.0,1.8,0.4,0.0,8.3,0.0,0.0,2.0,16.7,70.6
156,Qatar,6.0,6.0,0.0,74.0,1.6,0.3,3.3,0.0,2.4,1.2,63.1,63.1,12.1,12.8,0.0,0.7,2.5,11.4,10.3,0.0,-324.0,-399.0,0.0,6.5,0.0,0.0,1.8,2.4,24.7,43.9,0.0,0.4,100.0,100.0,100.0,100.0,92.1,98.5,0.0,0.0,0.0,0.0,0.1,0.2,387.5,0.0,2.0,0.0,0.0,0.0,0.0,-50.8,0.0,-31.3,46.5,32.9,0.0,-62.9,5.4,59.7,0.0,-67.9,27.0,1.0,31.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,26.0,3.1,81.6,8.6,0.0,0.0,0.0,0.0,6.6,14.5,100.0,77.0,4.0,1.0,-4.3,11.6,0.0,0.0,0.3,0.2,1.1,1.2,0.02,0.01,96.2,96.0,100.0,0.0,0.5,0.0,88.2,26.8,43.9,4.7,0.4,97.4
157,Romania,64.0,59.0,1.1,637.0,0.0,0.0,116.9,59.9,37.7,23.1,170.6,201.2,2.4,2.0,0.1,0.1,0.5,2.3,1.4,3.3,34.0,17.0,4.3,12.4,0.0,0.0,2.8,2.2,7.5,3.5,0.7,0.2,100.0,100.0,100.0,100.0,64.5,85.9,16.4,23.7,28.5,39.7,42.4,6.4,15.1,18.0,67.0,15.0,28.0,100.0,100.0,-22.0,0.0,-12.7,79.5,8.2,0.0,-59.4,11.5,49.6,0.0,1.5,37.0,23.0,68.0,6.9,0.1,0.1,36.0,0.1,0.1,67.0,4.0,92.0,4.0,5.0,78.2,20.7,476.4,0.0,0.0,2.3,6.1,60.5,0.0,100.0,47.0,46.0,-0.7,230.1,27.7,30.1,2.3,1.8,40.8,37.3,0.42,0.44,81.9,76.5,100.0,23.7,0.5,0.0,14.5,3.4,3.5,24.3,1.5,63.7
158,Russian Federation,13.0,13.0,0.0,460.0,0.0,0.0,10.9,18.5,11.3,6.7,60.1,27.1,0.8,1.2,0.1,0.0,0.3,0.8,0.9,0.0,-47.0,-84.0,3.5,5.2,0.0,0.0,2.6,2.4,14.0,11.9,0.8,0.5,100.0,100.0,100.0,100.0,92.7,98.3,3.5,3.3,18.7,15.9,0.0,61.0,1.4,0.0,0.0,0.0,28.0,98.6,92.6,105.7,0.0,98.2,33.3,38.7,0.0,137.5,10.1,79.7,769.0,198.6,58.0,23.0,54.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,87.0,8.0,5.3,57.0,40.5,469.1,0.0,0.0,4.0,8.6,63.1,100.0,100.0,27.0,26.0,-0.6,0.0,49.4,49.8,0.1,0.1,7.6,7.5,0.85,0.85,76.0,61.3,100.0,3.3,1.1,0.0,16.2,8.0,11.9,7.6,11.6,76.0
159,Rwanda,74.0,73.0,0.0,0.0,299.9,454.4,0.0,10.9,87.7,67.5,0.7,0.5,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,840.0,0.0,0.0,0.1,0.1,0.1,0.0,6.2,29.4,80.0,19.0,0.3,0.6,86.7,86.7,96.5,56.9,9.5,0.0,0.0,0.0,0.0,0.0,0.0,82.2,52.6,24.0,133.0,16.2,5.1,70.5,40.0,17.1,6.4,82.7,55.0,-100.0,21.0,5.0,59.0,5.1,0.5,2.5,62.0,0.5,0.9,87.0,42.0,44.0,14.0,6.8,33.9,6.4,48.1,130.4,50.6,0.1,0.8,0.8,56.0,0.0,85.0,83.0,2.5,24.7,13.9,19.7,10.1,10.1,36.5,46.7,0.11,0.1,0.0,0.0,34.1,86.7,0.7,53.2,42.8,-4.4,0.1,9.1,2.5,21.8
